346, 1.062575 
347, 0.639252 
348, 2.811481 
349, 0.624412 
35, 0.938503 
350, 0.867924 
351, 1.352664 
352, 0.848023 
353, 0.213073 
354, 0.203049 
355, 1.256062 
356, 0.576533 
357, 0.441065 
358, 0.975833 
359, 0.412532 
36, 2.502185 
360, 0.754103 
361, 1.045623 
362, 1.138621 
363, 1.308185 
364, 1.649402 
365, 0.929727 
366, 0.890159 
367, 1.456467 
368, 2.014875 
369, 0.900644 
37, 1.962492 
370, 1.728921 
371, 0.833327 
372, 0.691869 
373, 1.418363 
374, 0.817745 
375, 0.475029 
376, 1.467964 
377, 2.500035 
378, 0.906856 
379, 1.181117 
38, 1.772325 
380, 0.493204 
381, 0.669251 
382, 0.767036 
383, 0.480267 
384, 0.376734 
385, 0.232617 
386, 0.581972 
387, 0.749276 
388, 0.664554 
389, 0.442440 
39, 0.867681 
390, 1.060116 
391, 0.432169 
392, 0.693889 
393, 0.550018 
394, 1.291721 
395, 2.100669 
396, 0.839607 
397, 0.808035 
398, 1.481719 
399, 1.981645 
4, 1.781821 
40, 0.471011 
400, 0.528135 
401, 0.284731 
402, 1.438164 
403, 0.531338 
404, 2.022027 
405, 0.703442 
406, 0.373445 
407, 0.330000 
408, 0.192136 
409, 0.251030 
41, 1.201303 
410, 0.802938 
411, 0.278504 
412, 0.500169 
413, 0.329458 
414, 0.940534 
415, 0.571919 
416, 0.423215 
417, 1.350350 
418, 1.344048 
419, 4.775441 
42, 0.742678 
420, 0.402755 
421, 2.945716 
422, 2.587979 
423, 0.742839 
424, 2.283718 
425, 0.838599 
426, 1.487115 
427, 1.487188 
428, 0.671532 
429, 0.409991 
43, 1.515144 
430, 0.472501 
431, 0.682027 
432, 0.821119 
433, 0.334226 
434, 1.134212 
435, 0.354221 
436, 0.578484 
437, 0.766270 
438, 0.585992 
439, 0.321717 
44, 0.604589 
440, 0.335516 
441, 1.326996 
442, 0.634200 
443, 0.365353 
444, 1.816363 
445, 1.119853 
446, 0.371878 
447, 0.682204 
448, 0.423215 
449, 2.288690 
45, 1.106130 
450, 0.481990 
451, 2.206700 
452, 1.528136 
453, 2.332456 
454, 1.394814 
455, 1.844673 
456, 1.733577 
457, 0.729247 
458, 2.454620 
459, 0.519733 
46, 0.729076 
460, 0.860958 
461, 1.294926 
462, 0.905976 
463, 0.644175 
464, 0.455123 
465, 0.616056 
466, 0.562733 
467, 0.683214 
468, 0.578493 
469, 0.774934 
47, 5.697450 
470, 1.622328 
471, 0.878867 
472, 0.378462 
473, 0.494690 
474, 0.870793 
475, 0.724235 
476, 3.038253 
477, 1.358528 
478, 1.868010 
479, 0.687376 
48, 3.125566 
480, 1.048850 
481, 0.782781 
482, 0.820510 
483, 0.519084 
484, 0.472244 
485, 0.415972 
486, 0.419629 
487, 0.445866 
488, 0.830669 
489, 0.396161 
49, 4.341744 
490, 0.315545 
491, 1.012904 
492, 0.284831 
493, 1.320382 
494, 1.026950 
495, 0.389790 
496, 0.289645 
497, 0.877579 
498, 1.647906 
499, 1.361189 
5, 0.848728 
50, 0.814720 
500, 0.582444 
501, 0.707789 
502, 0.449216 
503, 0.432016 
504, 0.681744 
505, 1.942766 
506, 0.817745 
507, 0.517136 
508, 0.530024 
509, 0.557341 
51, 0.524951 
510, 0.980349 
511, 0.800597 
512, 1.803971 
513, 1.665821 
514, 0.697482 
515, 0.537270 
516, 0.515728 
517, 0.329993 
518, 1.263811 
519, 0.248327 
52, 1.278201 
520, 0.885196 
521, 0.724616 
522, 0.486222 
523, 0.473273 
524, 0.625556 
525, 0.933589 
526, 0.377801 
527, 0.534451 
528, 0.745101 
529, 0.612178 
53, 0.858461 
530, 1.066632 
531, 0.450698 
532, 0.716120 
533, 0.910344 
534, 0.716120 
535, 0.716120 
536, 1.345440 
537, 0.916099 
538, 0.689840 
539, 0.777381 
54, 0.704988 
540, 0.414638 
541, 1.307594 
542, 0.509229 
543, 1.225510 
544, 0.368639 
545, 0.481220 
546, 0.431670 
547, 1.464764 
548, 1.269689 
549, 1.365358 
55, 0.339641 
550, 1.398722 
551, 0.527170 
552, 0.855043 
553, 0.367290 
554, 1.124766 
555, 0.564372 
556, 0.733923 
557, 0.364588 
558, 1.720919 
559, 0.714120 
56, 0.415117 
560, 0.378776 
561, 0.474226 
562, 0.418450 
563, 0.457063 
564, 1.135499 
565, 0.303357 
566, 0.534331 
567, 0.761793 
568, 0.376222 
569, 0.454958 
57, 0.914325 
570, 0.246351 
571, 0.465744 
572, 0.193284 
573, 1.505695 
574, 0.377470 
575, 1.323003 
576, 2.011320 
577, 2.901724 
578, 1.621701 
579, 1.287189 
58, 1.900102 
580, 1.385876 
581, 1.287307 
582, 1.136122 
583, 0.687584 
584, 0.592433 
585, 1.181552 
586, 1.449094 
587, 1.794153 
588, 0.940811 
589, 0.745863 
59, 1.504696 
590, 2.272783 
591, 1.095741 
592, 0.623027 
593, 0.653365 
594, 0.623345 
595, 0.524671 
596, 0.929528 
597, 0.773494 
598, 0.404269 
599, 0.758217 
6, 0.801705 
60, 2.190941 
600, 0.518370 
601, 0.843938 
602, 0.524111 
603, 0.827408 
604, 1.369961 
605, 0.471342 
606, 0.506544 
607, 0.563627 
608, 0.273539 
609, 0.276913 
61, 1.525563 
610, 0.274749 
611, 0.531453 
612, 0.966776 
613, 0.449483 
614, 0.775345 
615, 0.607142 
616, 0.472883 
617, 0.743421 
618, 0.570304 
619, 1.446328 
62, 0.470182 
620, 0.688160 
621, 0.329982 
622, 0.171077 
623, 0.336929 
624, 0.606992 
625, 1.592512 
626, 0.358268 
627, 0.266681 
628, 0.495242 
629, 0.234780 
63, 0.685990 
630, 1.136826 
631, 0.628331 
632, 1.004355 
633, 0.216258 
634, 0.344916 
635, 0.600429 
636, 1.344768 
637, 0.338896 
638, 1.479980 
639, 0.864814 
64, 0.907948 
640, 0.828566 
641, 0.262931 
642, 0.790359 
643, 0.330896 
644, 0.666756 
645, 0.197963 
646, 1.080379 
647, 0.239364 
648, 0.373953 
649, 0.353064 
65, 1.594018 
650, 0.516752 
651, 0.374981 
652, 0.384931 
653, 0.780960 
654, 0.359096 
655, 0.786466 
656, 0.399964 
657, 0.800320 
658, 1.423382 
659, 1.171427 
66, 1.160594 
660, 0.806805 
661, 0.267162 
662, 0.604866 
663, 0.343123 
664, 0.269561 
665, 0.228734 
666, 0.525144 
667, 0.387935 
668, 0.448854 
669, 0.603284 
67, 0.975370 
670, 0.550398 
671, 0.774997 
672, 1.139483 
673, 0.313789 
674, 0.630095 
675, 0.509041 
676, 0.305410 
677, 0.176178 
678, 0.454150 
679, 0.358066 
68, 1.029515 
680, 0.369762 
681, 0.176568 
682, 0.156800 
683, 0.164256 
684, 0.471501 
685, 0.399224 
686, 0.179311 
687, 0.395447 
688, 0.536704 
689, 1.357754 
69, 1.436977 
690, 0.379722 
691, 1.163107 
692, 1.956056 
693, 1.483417 
694, 0.519587 
695, 0.663902 
696, 0.628124 
697, 0.742285 
698, 0.729505 
699, 0.321925 
7, 1.386724 
70, 0.407187 
700, 0.228100 
701, 0.580395 
702, 0.651637 
703, 0.994404 
704, 0.731861 
705, 1.013272 
706, 0.269997 
707, 0.309697 
708, 1.970008 
709, 0.236726 
71, 1.450639 
710, 0.609214 
711, 0.879042 
712, 0.480591 
713, 0.316228 
714, 0.881874 
715, 0.422142 
716, 0.462144 
717, 0.410853 
718, 0.301472 
719, 0.196228 
72, 0.655645 
720, 0.715621 
721, 0.556320 
722, 1.083295 
723, 0.763386 
724, 0.660307 
725, 0.223478 
726, 1.904012 
727, 0.329440 
728, 1.322411 
729, 0.436994 
73, 1.165388 
730, 0.436994 
731, 1.260263 
732, 0.256250 
733, 0.800992 
734, 1.454988 
735, 0.302012 
736, 0.890094 
737, 0.611270 
738, 0.344791 
739, 1.023667 
74, 0.802276 
740, 0.525918 
741, 0.338238 
742, 0.176774 
743, 0.892772 
744, 2.658121 
745, 0.293017 
746, 0.544607 
747, 1.344422 
748, 0.164981 
749, 1.089786 
75, 0.334806 
750, 0.157392 
751, 0.594468 
752, 0.694551 
753, 0.305460 
754, 1.570925 
755, 0.828441 
756, 0.657424 
757, 0.778485 
758, 0.537652 
759, 0.896592 
76, 5.329873 
760, 1.470262 
761, 0.834820 
762, 0.687438 
763, 0.504166 
764, 1.531250 
765, 0.199275 
766, 0.561835 
767, 1.035417 
768, 0.163782 
769, 0.584778 
77, 2.120933 
770, 0.205250 
771, 0.383056 
772, 0.258682 
773, 0.362996 
774, 0.986899 
775, 0.232414 
776, 0.370049 
777, 0.357841 
778, 0.552752 
779, 0.504680 
78, 5.296803 
780, 0.387006 
781, 0.692268 
782, 0.421850 
783, 1.027993 
784, 0.352234 
785, 0.729545 
786, 0.155152 
787, 0.155152 
788, 0.155152 
789, 0.163710 
79, 2.883266 
790, 0.595845 
791, 0.796585 
792, 0.595845 
793, 0.167347 
794, 0.752878 
795, 0.561866 
796, 0.562162 
797, 0.215002 
798, 0.293091 
799, 1.043152 
8, 0.680457 
80, 4.117319 
800, 0.497569 
801, 0.204404 
802, 0.179008 
803, 0.187051 
804, 0.214055 
805, 0.323074 
806, 0.414973 
807, 0.414973 
808, 0.228187 
809, 0.393285 
81, 2.115762 
810, 0.166346 
811, 0.221263 
812, 0.455970 
813, 0.451283 
814, 0.371987 
815, 0.348370 
816, 0.647355 
817, 0.797619 
818, 0.678696 
819, 0.443827 
82, 1.773733 
820, 0.520748 
821, 0.276554 
822, 0.641937 
823, 0.461494 
824, 0.280580 
825, 0.271562 
826, 0.212476 
827, 0.384994 
828, 0.297991 
829, 0.525510 
83, 8.066591 
830, 0.165455 
831, 0.320000 
832, 0.273106 
833, 0.617800 
834, 0.424021 
835, 0.747581 
836, 0.360547 
837, 0.217426 
838, 0.486752 
839, 0.474940 
84, 4.762200 
840, 0.606166 
841, 0.283669 
842, 0.227569 
843, 0.894762 
844, 0.894762 
845, 0.894762 
846, 0.341748 
847, 0.615480 
848, 0.289453 
849, 0.174838 
85, 0.568077 
850, 0.287744 
851, 0.362500 
852, 0.383205 
853, 0.322837 
854, 0.223602 
855, 0.984170 
856, 0.450747 
857, 0.250380 
858, 0.467444 
859, 0.467444 
86, 2.357235 
860, 0.467444 
861, 0.589675 
862, 0.243366 
863, 0.326317 
864, 0.492375 
865, 0.276105 
866, 0.597262 
867, 0.316104 
868, 0.434734 
869, 0.341508 
87, 1.635133 
870, 0.597745 
871, 0.412590 
872, 0.716093 
873, 0.204592 
874, 0.300268 
875, 0.539450 
876, 0.157590 
877, 0.351201 
878, 0.222443 
879, 0.191630 
88, 2.722630 
880, 0.324631 
881, 0.175740 
882, 0.232634 
883, 0.403382 
884, 0.178152 
885, 0.830024 
886, 0.577084 
887, 0.454904 
888, 0.215911 
889, 0.469357 
89, 3.020206 
890, 0.469357 
891, 0.186767 
892, 0.229251 
893, 0.286869 
894, 0.914955 
895, 0.828345 
896, 0.729938 
897, 0.729938 
898, 0.729938 
899, 0.470385 
9, 0.654552 
90, 1.572442 
900, 0.556959 
901, 0.220833 
902, 0.174285 
903, 0.224136 
904, 0.433333 
905, 0.204461 
906, 0.557088 
907, 0.509866 
908, 0.212429 
909, 0.603333 
91, 3.445924 
910, 0.603333 
911, 0.182408 
912, 0.535990 
913, 0.513820 
914, 1.315500 
915, 0.168526 
916, 0.466041 
917, 0.555332 
918, 0.471805 
919, 0.323403 
92, 0.935411 
920, 0.388838 
921, 0.205880 
922, 0.158586 
923, 0.309325 
924, 0.187896 
925, 0.158586 
926, 0.266813 
927, 0.280026 
928, 0.728329 
929, 0.177787 
93, 1.382070 
930, 0.320000 
931, 0.708891 
932, 0.174099 
933, 0.195008 
934, 0.368891 
935, 0.341943 
936, 0.657894 
937, 0.418648 
938, 0.580897 
939, 0.575036 
94, 0.538577 
940, 0.690569 
941, 1.007608 
942, 0.554275 
943, 0.554275 
944, 0.157456 
945, 1.163852 
946, 0.663250 
947, 0.555307 
948, 0.219691 
949, 0.261791 
95, 1.591359 
950, 0.220833 
951, 0.543270 
952, 0.347427 
953, 0.545901 
954, 0.545901 
955, 0.320701 
956, 0.263341 
957, 0.191680 
958, 0.463247 
959, 0.320000 
96, 0.642521 
960, 0.346718 
961, 0.155215 
962, 0.480038 
963, 0.550417 
964, 0.681250 
965, 0.681250 
966, 0.653560 
967, 0.653560 
968, 0.167611 
969, 0.177419 
97, 1.801740 
970, 0.669444 
971, 0.669444 
972, 0.217973 
973, 0.209703 
974, 0.512186 
975, 0.639686 
976, 0.348334 
977, 0.221250 
978, 0.490344 
979, 0.554762 
98, 2.019997 
980, 0.217253 
981, 0.262323 
982, 0.412145 
983, 0.227273 
984, 0.220833 
985, 0.222974 
986, 0.271428 
987, 0.174057 
988, 0.244444 
989, 0.220833 
99, 0.654044 
990, 0.176563 
991, 0.185417 
992, 0.160494 
993, 0.227371 
994, 0.206667 
995, 0.180797 
996, 0.297608 
997, 0.176563 
998, 0.235000 
